 "subject" , "predicate" , "object" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13346" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MOBILE2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13346" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MOBILE2012" ,
 "http://givingsense.eu/sembib/onto/MOBILE2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mobile" ,
 "http://givingsense.eu/sembib/onto/channels/mobile" , "http://purl.org/dc/elements/1.1/label" , "mobile" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13498" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/NETWORKS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13498" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/NETWORKS2012" ,
 "http://givingsense.eu/sembib/onto/NETWORKS2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/networks" ,
 "http://givingsense.eu/sembib/onto/channels/networks" , "http://purl.org/dc/elements/1.1/label" , "networks" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13665" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MOBICASE2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13665" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MOBICASE2012" ,
 "http://givingsense.eu/sembib/onto/MOBICASE2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mobicase" ,
 "http://givingsense.eu/sembib/onto/channels/mobicase" , "http://purl.org/dc/elements/1.1/label" , "mobicase" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13671" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MSWIM2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13671" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MSWIM2012" ,
 "http://givingsense.eu/sembib/onto/MSWIM2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mswim" ,
 "http://givingsense.eu/sembib/onto/channels/mswim" , "http://purl.org/dc/elements/1.1/label" , "mswim" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13672" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/WIMOB2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13672" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/WIMOB2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15428" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICIN2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15428" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICIN2012" ,
 "http://givingsense.eu/sembib/onto/ICIN2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/icin" ,
 "http://givingsense.eu/sembib/onto/channels/icin" , "http://purl.org/dc/elements/1.1/label" , "icin" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12562" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/BCS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12562" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/BCS2012" ,
 "http://givingsense.eu/sembib/onto/BCS2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/bcs" ,
 "http://givingsense.eu/sembib/onto/channels/bcs" , "http://purl.org/dc/elements/1.1/label" , "bcs" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12580" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/WPMC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12580" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/WPMC2012" ,
 "http://givingsense.eu/sembib/onto/WPMC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/wpmc" ,
 "http://givingsense.eu/sembib/onto/channels/wpmc" , "http://purl.org/dc/elements/1.1/label" , "wpmc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12584" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/WPMC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12584" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/WPMC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12600" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MMSP2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12600" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MMSP2012" ,
 "http://givingsense.eu/sembib/onto/MMSP2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mmsp" ,
 "http://givingsense.eu/sembib/onto/channels/mmsp" , "http://purl.org/dc/elements/1.1/label" , "mmsp" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12626" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12626" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/ECOC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ecoc" ,
 "http://givingsense.eu/sembib/onto/channels/ecoc" , "http://purl.org/dc/elements/1.1/label" , "ecoc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12627" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12627" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12629" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/IPC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12629" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/IPC2012" ,
 "http://givingsense.eu/sembib/onto/IPC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ipc" ,
 "http://givingsense.eu/sembib/onto/channels/ipc" , "http://purl.org/dc/elements/1.1/label" , "ipc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12630" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/TRANSPORTATION2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12630" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/TRANSPORTATION2012" ,
 "http://givingsense.eu/sembib/onto/TRANSPORTATION2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/transportation" ,
 "http://givingsense.eu/sembib/onto/channels/transportation" , "http://purl.org/dc/elements/1.1/label" , "transportation" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12631" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/EUROMICRO2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12631" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/EUROMICRO2012" ,
 "http://givingsense.eu/sembib/onto/EUROMICRO2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/euromicro" ,
 "http://givingsense.eu/sembib/onto/channels/euromicro" , "http://purl.org/dc/elements/1.1/label" , "euromicro" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12636" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12636" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12637" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12637" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ECOC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12638" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONICS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12638" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONICS2012" ,
 "http://givingsense.eu/sembib/onto/PHOTONICS2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/photonics" ,
 "http://givingsense.eu/sembib/onto/channels/photonics" , "http://purl.org/dc/elements/1.1/label" , "photonics" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12640" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/IPC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12640" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/IPC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12644" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/IWAENC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12644" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/IWAENC2012" ,
 "http://givingsense.eu/sembib/onto/IWAENC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/iwaenc" ,
 "http://givingsense.eu/sembib/onto/channels/iwaenc" , "http://purl.org/dc/elements/1.1/label" , "iwaenc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12708" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/VTC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12708" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/VTC2012" ,
 "http://givingsense.eu/sembib/onto/VTC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/vtc" ,
 "http://givingsense.eu/sembib/onto/channels/vtc" , "http://purl.org/dc/elements/1.1/label" , "vtc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12720" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICIP2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12720" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICIP2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12788" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITW2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12788" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITW2012" ,
 "http://givingsense.eu/sembib/onto/ITW2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/itw" ,
 "http://givingsense.eu/sembib/onto/channels/itw" , "http://purl.org/dc/elements/1.1/label" , "itw" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12789" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ALLERTON2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12789" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ALLERTON2012" ,
 "http://givingsense.eu/sembib/onto/ALLERTON2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/allerton" ,
 "http://givingsense.eu/sembib/onto/channels/allerton" , "http://purl.org/dc/elements/1.1/label" , "allerton" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12807" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/TPDL2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12807" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/TPDL2012" ,
 "http://givingsense.eu/sembib/onto/TPDL2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/tpdl" ,
 "http://givingsense.eu/sembib/onto/channels/tpdl" , "http://purl.org/dc/elements/1.1/label" , "tpdl" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12843" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ADAPTIVE2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12843" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ADAPTIVE2012" ,
 "http://givingsense.eu/sembib/onto/ADAPTIVE2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/adaptive" ,
 "http://givingsense.eu/sembib/onto/channels/adaptive" , "http://purl.org/dc/elements/1.1/label" , "adaptive" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12844" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/VIRTUAL2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12844" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/VIRTUAL2012" ,
 "http://givingsense.eu/sembib/onto/VIRTUAL2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/virtual" ,
 "http://givingsense.eu/sembib/onto/channels/virtual" , "http://purl.org/dc/elements/1.1/label" , "virtual" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12850" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/IVA2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12850" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/IVA2012" ,
 "http://givingsense.eu/sembib/onto/IVA2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/iva" ,
 "http://givingsense.eu/sembib/onto/channels/iva" , "http://purl.org/dc/elements/1.1/label" , "iva" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12857" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/DSD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12857" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/DSD2012" ,
 "http://givingsense.eu/sembib/onto/DSD2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/dsd" ,
 "http://givingsense.eu/sembib/onto/channels/dsd" , "http://purl.org/dc/elements/1.1/label" , "dsd" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12859" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/FAA2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12859" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/FAA2012" ,
 "http://givingsense.eu/sembib/onto/FAA2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/faa" ,
 "http://givingsense.eu/sembib/onto/channels/faa" , "http://purl.org/dc/elements/1.1/label" , "faa" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12869" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/EUROPKI2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12869" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/EUROPKI2012" ,
 "http://givingsense.eu/sembib/onto/EUROPKI2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/europki" ,
 "http://givingsense.eu/sembib/onto/channels/europki" , "http://purl.org/dc/elements/1.1/label" , "europki" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12877" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/EXPLORING2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12877" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/EXPLORING2012" ,
 "http://givingsense.eu/sembib/onto/EXPLORING2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/exploring" ,
 "http://givingsense.eu/sembib/onto/channels/exploring" , "http://purl.org/dc/elements/1.1/label" , "exploring" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12897" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CIARP2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12897" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CIARP2012" ,
 "http://givingsense.eu/sembib/onto/CIARP2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ciarp" ,
 "http://givingsense.eu/sembib/onto/channels/ciarp" , "http://purl.org/dc/elements/1.1/label" , "ciarp" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12913" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/DSD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12913" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/DSD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12943" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITW2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12943" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITW2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12944" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITW2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12944" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITW2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13035" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CAMAD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13035" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CAMAD2012" ,
 "http://givingsense.eu/sembib/onto/CAMAD2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/camad" ,
 "http://givingsense.eu/sembib/onto/channels/camad" , "http://purl.org/dc/elements/1.1/label" , "camad" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13040" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/RADECS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13040" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/RADECS2012" ,
 "http://givingsense.eu/sembib/onto/RADECS2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/radecs" ,
 "http://givingsense.eu/sembib/onto/channels/radecs" , "http://purl.org/dc/elements/1.1/label" , "radecs" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13042" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/RADECS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13042" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/RADECS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13110" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/BMVC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13110" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/BMVC2012" ,
 "http://givingsense.eu/sembib/onto/BMVC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/bmvc" ,
 "http://givingsense.eu/sembib/onto/channels/bmvc" , "http://purl.org/dc/elements/1.1/label" , "bmvc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13201" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PROOFS2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13201" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PROOFS2012" ,
 "http://givingsense.eu/sembib/onto/PROOFS2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/proofs" ,
 "http://givingsense.eu/sembib/onto/channels/proofs" , "http://purl.org/dc/elements/1.1/label" , "proofs" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13202" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CHES2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13202" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CHES2012" ,
 "http://givingsense.eu/sembib/onto/CHES2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ches" ,
 "http://givingsense.eu/sembib/onto/channels/ches" , "http://purl.org/dc/elements/1.1/label" , "ches" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13203" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/FDTC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13203" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/FDTC2012" ,
 "http://givingsense.eu/sembib/onto/FDTC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/fdtc" ,
 "http://givingsense.eu/sembib/onto/channels/fdtc" , "http://purl.org/dc/elements/1.1/label" , "fdtc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13240" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CAMAD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13240" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CAMAD2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13241" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/P2P2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13241" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/P2P2012" ,
 "http://givingsense.eu/sembib/onto/P2P2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/p2p" ,
 "http://givingsense.eu/sembib/onto/channels/p2p" , "http://purl.org/dc/elements/1.1/label" , "p2p" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13295" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/SELF2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13295" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/SELF2012" ,
 "http://givingsense.eu/sembib/onto/SELF2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/self" ,
 "http://givingsense.eu/sembib/onto/channels/self" , "http://purl.org/dc/elements/1.1/label" , "self" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13354" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ECONOMIE2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13354" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ECONOMIE2012" ,
 "http://givingsense.eu/sembib/onto/ECONOMIE2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/economie" ,
 "http://givingsense.eu/sembib/onto/channels/economie" , "http://purl.org/dc/elements/1.1/label" , "economie" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13664" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ESMART2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13664" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ESMART2012" ,
 "http://givingsense.eu/sembib/onto/ESMART2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/esmart" ,
 "http://givingsense.eu/sembib/onto/channels/esmart" , "http://purl.org/dc/elements/1.1/label" , "esmart" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13699" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PIMRC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13699" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PIMRC2012" ,
 "http://givingsense.eu/sembib/onto/PIMRC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/pimrc" ,
 "http://givingsense.eu/sembib/onto/channels/pimrc" , "http://purl.org/dc/elements/1.1/label" , "pimrc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13776" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICPP2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/13776" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICPP2012" ,
 "http://givingsense.eu/sembib/onto/ICPP2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/icpp" ,
 "http://givingsense.eu/sembib/onto/channels/icpp" , "http://purl.org/dc/elements/1.1/label" , "icpp" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12551" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/EMBC2012" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/12551" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/EMBC2012" ,
 "http://givingsense.eu/sembib/onto/EMBC2012" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/embc" ,
 "http://givingsense.eu/sembib/onto/channels/embc" , "http://purl.org/dc/elements/1.1/label" , "embc" ,
