 "subject" , "predicate" , "object" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16091" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/INFOCOM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16091" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/INFOCOM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16092" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/INFOCOM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16092" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/INFOCOM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16126" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/NIPS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16126" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/NIPS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15026" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/OFC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15026" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/OFC2015" ,
 "http://givingsense.eu/sembib/onto/OFC2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ofc" ,
 "http://givingsense.eu/sembib/onto/channels/ofc" , "http://purl.org/dc/elements/1.1/label" , "ofc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15027" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/OFC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15027" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/OFC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15028" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/OFC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15028" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/OFC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15088" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/AIL2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15088" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/AIL2015" ,
 "http://givingsense.eu/sembib/onto/AIL2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ail" ,
 "http://givingsense.eu/sembib/onto/channels/ail" , "http://purl.org/dc/elements/1.1/label" , "ail" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15452" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/TRANSACTIONS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15452" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/TRANSACTIONS2015" ,
 "http://givingsense.eu/sembib/onto/TRANSACTIONS2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/transactions" ,
 "http://givingsense.eu/sembib/onto/channels/transactions" , "http://purl.org/dc/elements/1.1/label" , "transactions" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15676" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/TRUDEVICE2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15676" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/TRUDEVICE2015" ,
 "http://givingsense.eu/sembib/onto/TRUDEVICE2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/trudevice" ,
 "http://givingsense.eu/sembib/onto/channels/trudevice" , "http://purl.org/dc/elements/1.1/label" , "trudevice" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16071" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/HERIOT2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16071" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/HERIOT2015" ,
 "http://givingsense.eu/sembib/onto/HERIOT2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/heriot" ,
 "http://givingsense.eu/sembib/onto/channels/heriot" , "http://purl.org/dc/elements/1.1/label" , "heriot" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16093" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ACTIVE2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16093" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ACTIVE2015" ,
 "http://givingsense.eu/sembib/onto/ACTIVE2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/active" ,
 "http://givingsense.eu/sembib/onto/channels/active" , "http://purl.org/dc/elements/1.1/label" , "active" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14991" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/XML2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14991" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/XML2015" ,
 "http://givingsense.eu/sembib/onto/XML2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/xml" ,
 "http://givingsense.eu/sembib/onto/channels/xml" , "http://purl.org/dc/elements/1.1/label" , "xml" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15033" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MDESD2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15033" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MDESD2015" ,
 "http://givingsense.eu/sembib/onto/MDESD2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mdesd" ,
 "http://givingsense.eu/sembib/onto/channels/mdesd" , "http://purl.org/dc/elements/1.1/label" , "mdesd" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15154" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/EWSN2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15154" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/EWSN2015" ,
 "http://givingsense.eu/sembib/onto/EWSN2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ewsn" ,
 "http://givingsense.eu/sembib/onto/channels/ewsn" , "http://purl.org/dc/elements/1.1/label" , "ewsn" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15160" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CIDR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15160" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CIDR2015" ,
 "http://givingsense.eu/sembib/onto/CIDR2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/cidr" ,
 "http://givingsense.eu/sembib/onto/channels/cidr" , "http://purl.org/dc/elements/1.1/label" , "cidr" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15238" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15238" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITA2015" ,
 "http://givingsense.eu/sembib/onto/ITA2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ita" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15240" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15240" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15328" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICIP2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15328" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICIP2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15375" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/POLINSAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15375" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/POLINSAR2015" ,
 "http://givingsense.eu/sembib/onto/POLINSAR2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/polinsar" ,
 "http://givingsense.eu/sembib/onto/channels/polinsar" , "http://purl.org/dc/elements/1.1/label" , "polinsar" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15376" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/POLINSAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15376" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/POLINSAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15407" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MOBISECSERV2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15407" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MOBISECSERV2015" ,
 "http://givingsense.eu/sembib/onto/MOBISECSERV2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mobisecserv" ,
 "http://givingsense.eu/sembib/onto/channels/mobisecserv" , "http://purl.org/dc/elements/1.1/label" , "mobisecserv" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15473" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15473" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15649" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONIQUES2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15649" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONIQUES2015" ,
 "http://givingsense.eu/sembib/onto/PHOTONIQUES2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/photoniques" ,
 "http://givingsense.eu/sembib/onto/channels/photoniques" , "http://purl.org/dc/elements/1.1/label" , "photoniques" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15650" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15650" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15651" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15651" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15652" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15652" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PHOTONICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15777" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PARIS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15777" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PARIS2015" ,
 "http://givingsense.eu/sembib/onto/PARIS2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/paris" ,
 "http://givingsense.eu/sembib/onto/channels/paris" , "http://purl.org/dc/elements/1.1/label" , "paris" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16088" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16088" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14929" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/PATTERN2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14929" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/PATTERN2015" ,
 "http://givingsense.eu/sembib/onto/PATTERN2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/pattern" ,
 "http://givingsense.eu/sembib/onto/channels/pattern" , "http://purl.org/dc/elements/1.1/label" , "pattern" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14961" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/AAAI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14961" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/AAAI2015" ,
 "http://givingsense.eu/sembib/onto/AAAI2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/aaai" ,
 "http://givingsense.eu/sembib/onto/channels/aaai" , "http://purl.org/dc/elements/1.1/label" , "aaai" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14990" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/VTC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14990" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/VTC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15038" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CIDR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15038" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CIDR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15258" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/AAAI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15258" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/AAAI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15330" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CCNC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15330" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CCNC2015" ,
 "http://givingsense.eu/sembib/onto/CCNC2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/ccnc" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15332" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/HASE2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15332" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/HASE2015" ,
 "http://givingsense.eu/sembib/onto/HASE2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/hase" ,
 "http://givingsense.eu/sembib/onto/channels/hase" , "http://purl.org/dc/elements/1.1/label" , "hase" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15344" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/NEW2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15344" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/NEW2015" ,
 "http://givingsense.eu/sembib/onto/NEW2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/new" ,
 "http://givingsense.eu/sembib/onto/channels/new" , "http://purl.org/dc/elements/1.1/label" , "new" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15444" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICDCN2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15444" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICDCN2015" ,
 "http://givingsense.eu/sembib/onto/ICDCN2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/icdcn" ,
 "http://givingsense.eu/sembib/onto/channels/icdcn" , "http://purl.org/dc/elements/1.1/label" , "icdcn" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15705" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/COST2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15705" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/COST2015" ,
 "http://givingsense.eu/sembib/onto/COST2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/cost" ,
 "http://givingsense.eu/sembib/onto/channels/cost" , "http://purl.org/dc/elements/1.1/label" , "cost" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16001" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICDAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16001" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICDAR2015" ,
 "http://givingsense.eu/sembib/onto/ICDAR2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/icdar" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16002" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICDAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16002" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICDAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16006" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/CIKM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16006" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/CIKM2015" ,
 "http://givingsense.eu/sembib/onto/CIKM2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/cikm" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16007" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/WWW2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16007" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/WWW2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16008" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/WSDM2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16008" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/WSDM2015" ,
 "http://givingsense.eu/sembib/onto/WSDM2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/wsdm" ,
 "http://givingsense.eu/sembib/onto/channels/wsdm" , "http://purl.org/dc/elements/1.1/label" , "wsdm" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16011" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/4ICMCTA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16011" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/4ICMCTA2015" ,
 "http://givingsense.eu/sembib/onto/4ICMCTA2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/4icmcta" ,
 "http://givingsense.eu/sembib/onto/channels/4icmcta" , "http://purl.org/dc/elements/1.1/label" , "4icmcta" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16012" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16012" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITA2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16013" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ITW2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/16013" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ITW2015" ,
 "http://givingsense.eu/sembib/onto/ITW2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/itw" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14957" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MEDICAL2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14957" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MEDICAL2015" ,
 "http://givingsense.eu/sembib/onto/MEDICAL2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/medical" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14981" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ISBI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/14981" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ISBI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15114" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/STATISTICS2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15114" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/STATISTICS2015" ,
 "http://givingsense.eu/sembib/onto/STATISTICS2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/statistics" ,
 "http://givingsense.eu/sembib/onto/channels/statistics" , "http://purl.org/dc/elements/1.1/label" , "statistics" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15115" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MINING2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15115" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MINING2015" ,
 "http://givingsense.eu/sembib/onto/MINING2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/mining" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15249" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICASSP2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15249" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICASSP2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15388" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/VTC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15388" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/VTC2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15461" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/OPTIMISATION2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15461" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/OPTIMISATION2015" ,
 "http://givingsense.eu/sembib/onto/OPTIMISATION2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/optimisation" ,
 "http://givingsense.eu/sembib/onto/channels/optimisation" , "http://purl.org/dc/elements/1.1/label" , "optimisation" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15512" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICIAP2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15512" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICIAP2015" ,
 "http://givingsense.eu/sembib/onto/ICIAP2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/iciap" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15521" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MICCAI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15521" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MICCAI2015" ,
 "http://givingsense.eu/sembib/onto/MICCAI2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/miccai" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15613" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ICIAR2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15613" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ICIAR2015" ,
 "http://givingsense.eu/sembib/onto/ICIAR2015" , "http://lod.springer.com/data/ontology/property/hasSeries" , "http://givingsense.eu/sembib/onto/channels/iciar" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15616" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/ARVO2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15616" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/ARVO2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15640" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/channels/MICCAI2015" ,
 "http://givingsense.eu/sembib/onto/tpt/biblio/15640" , "http://givingsense.eu/sembib/onto/inConf" , "http://givingsense.eu/sembib/onto/MICCAI2015" ,
